SN,Date,Mean.Humidity,Mean.Sea.Level.PressureIn,Mean.VisibilityMiles,CloudCover,Normalized water pressure,Normalized visiblity,normalized cloudcover,normalized humidity,Sunny or not,Events,Normalized dew point
24458,7/15/2015,70,29.66,7,7,0.388571429,0.666666667,0.875,0.64,Not Sunny,Rain-Thunderstorm,0.925925926
24469,7/26/2015,63,29.99,10,6,0.577142857,1,0.75,0.546666667,Not Sunny,Rain,0.87654321
24473,7/30/2015,87,29.88,9,6,0.514285714,0.888888889,0.75,0.866666667,Not Sunny,Rain-Thunderstorm,0.987654321
24485,8/11/2015,77,29.82,8,7,0.48,0.777777778,0.875,0.733333333,Not Sunny,Rain,0.925925926
24495,8/21/2015,62,30,9,6,0.582857143,0.888888889,0.75,0.533333333,Not Sunny,Rain-Thunderstorm,0.925925926
24504,8/30/2015,67,30.08,10,5,0.628571429,1,0.625,0.6,Not Sunny,Rain,0.901234568
24514,9/9/2015,74,29.92,10,4,0.537142857,1,0.5,0.693333333,Not Sunny,Rain-Thunderstorm,0.975308642
24515,9/10/2015,85,29.81,8,7,0.474285714,0.777777778,0.875,0.84,Not Sunny,Rain-Thunderstorm,0.962962963
24516,9/11/2015,69,29.76,10,6,0.445714286,1,0.75,0.626666667,Not Sunny,Rain,0.864197531
24517,9/12/2015,76,29.76,9,6,0.445714286,0.888888889,0.75,0.72,Not Sunny,Rain,0.901234568
24518,9/13/2015,70,29.74,10,6,0.434285714,1,0.75,0.64,Not Sunny,Rain,0.827160494
24533,9/28/2015,80,30.23,8,6,0.714285714,0.777777778,0.75,0.773333333,Not Sunny,Rain,0.864197531
24534,9/29/2015,86,30.03,8,7,0.6,0.777777778,0.875,0.853333333,Not Sunny,Rain,0.950617284
24536,10/1/2015,72,30.08,10,8,0.628571429,1,1,0.666666667,Not Sunny,Rain,0.703703704
24537,10/2/2015,82,30.19,7,8,0.691428571,0.666666667,1,0.8,Not Sunny,Rain,0.666666667
24538,10/3/2015,78,30.3,9,8,0.754285714,0.888888889,1,0.746666667,Not Sunny,Rain,0.666666667
24544,10/9/2015,81,29.93,10,6,0.542857143,1,0.75,0.786666667,Not Sunny,Rain-Thunderstorm,0.839506173
24548,10/13/2015,72,29.61,10,6,0.36,1,0.75,0.666666667,Not Sunny,Rain,0.802469136
24560,10/25/2015,64,30.12,10,6,0.651428571,1,0.75,0.56,Not Sunny,Rain,0.679012346
24563,10/28/2015,84,30.07,6,8,0.622857143,0.555555556,1,0.826666667,Not Sunny,Rain,0.790123457
24564,10/29/2015,62,29.64,9,6,0.377142857,0.888888889,0.75,0.533333333,Not Sunny,Rain,0.716049383
24571,11/5/2015,88,30.26,6,7,0.731428571,0.555555556,0.875,0.88,Not Sunny,Fog-Rain,0.802469136
24572,11/6/2015,81,30,6,7,0.582857143,0.555555556,0.875,0.786666667,Not Sunny,Fog,0.851851852
24576,11/10/2015,77,30.03,8,8,0.6,0.777777778,1,0.733333333,Not Sunny,Rain,0.728395062
24577,11/11/2015,78,29.86,8,8,0.502857143,0.777777778,1,0.746666667,Not Sunny,Rain,0.666666667
24593,11/27/2015,80,30.45,9,5,0.84,0.888888889,0.625,0.773333333,Not Sunny,Fog,0.691358025
24594,11/28/2015,73,30.18,10,7,0.685714286,1,0.875,0.68,Not Sunny,Rain,0.666666667
24595,11/29/2015,52,30.26,10,5,0.731428571,1,0.625,0.4,Not Sunny,Rain,0.407407407
24597,12/1/2015,79,30.18,8,8,0.685714286,0.777777778,1,0.76,Not Sunny,Rain,0.641975309
24607,12/11/2015,84,29.96,6,6,0.56,0.555555556,0.75,0.826666667,Not Sunny,Fog,0.666666667
24610,12/14/2015,92,29.84,3,8,0.491428571,0.222222222,1,0.933333333,Not Sunny,Fog-Rain,0.75308642
24613,12/17/2015,87,29.87,7,8,0.508571429,0.666666667,1,0.866666667,Not Sunny,Rain,0.740740741
24618,12/22/2015,88,30.02,7,8,0.594285714,0.666666667,1,0.88,Not Sunny,Rain,0.740740741
24619,12/23/2015,92,30.09,1,8,0.634285714,0,1,0.933333333,Not Sunny,Fog-Rain,0.740740741
24620,12/24/2015,91,30,6,7,0.582857143,0.555555556,0.875,0.92,Not Sunny,Fog-Rain,0.802469136
24621,12/25/2015,89,30.17,1,8,0.68,0,1,0.893333333,Not Sunny,Fog-Rain,0.790123457
24622,12/26/2015,66,30.4,10,8,0.811428571,1,1,0.586666667,Not Sunny,Rain,0.555555556
24624,12/28/2015,57,30.41,10,7,0.817142857,1,0.875,0.466666667,Not Sunny,Rain-Snow,0.395061728
24625,12/29/2015,88,30.12,6,8,0.651428571,0.555555556,1,0.88,Not Sunny,Rain-Snow,0.580246914
24627,12/31/2015,71,30.06,10,7,0.617142857,1,0.875,0.653333333,Not Sunny,Rain,0.555555556
